"";"USD GOLD AUG25/d";"";"";"";"";"Volume";"";"Bid Ask Quote";
"Timestamp";"Open";"High";"Low";"Close";"Volume";"VOL";"Zero Line";
"2024-05-10 08:38:00";"2431.000000";"2431.000000";"2431.000000";"2431.000000";"1.000000";"1.000000";"0.000000";
"2024-05-10 08:48:00";"2422.000000";"2422.000000";"2422.000000";"2422.000000";"1.000000";"1.000000";"0.000000";
"2024-05-10 08:55:00";"2429.800000";"2429.800000";"2429.800000";"2429.800000";"1.000000";"1.000000";"0.000000";
"2024-05-10 08:57:00";"2429.900000";"2429.900000";"2429.900000";"2429.900000";"1.000000";"1.000000";"0.000000";
"2024-05-10 10:20:00";"2425.050000";"2425.050000";"2425.050000";"2425.050000";"1.000000";"1.000000";"0.000000";
"2024-05-10 10:48:00";"2436.900000";"2436.900000";"2436.900000";"2436.900000";"1.000000";"1.000000";"0.000000";
"2024-05-10 11:18:00";"2431.000000";"2431.000000";"2431.000000";"2431.000000";"1.000000";"1.000000";"0.000000";
"2024-05-10 11:49:00";"2431.000000";"2431.000000";"2431.000000";"2431.000000";"8.000000";"8.000000";"0.000000";
"2024-05-10 14:00:00";"2440.200000";"2440.200000";"2440.200000";"2440.200000";"5.000000";"5.000000";"0.000000";
"2024-05-10 14:01:00";"2440.800000";"2440.800000";"2440.800000";"2440.800000";"5.000000";"5.000000";"0.000000";
"2024-05-10 14:02:00";"2441.250000";"2441.250000";"2441.250000";"2441.250000";"5.000000";"5.000000";"0.000000";
"2024-05-10 14:30:00";"2430.400000";"2430.400000";"2430.400000";"2430.400000";"1.000000";"1.000000";"0.000000";
"2024-05-10 14:31:00";"2430.400000";"2430.400000";"2430.400000";"2430.400000";"1.000000";"1.000000";"0.000000";
"2024-05-10 14:36:00";"2426.000000";"2426.000000";"2426.000000";"2426.000000";"15.000000";"15.000000";"0.000000";
"2024-05-10 15:04:00";"2428.000000";"2428.000000";"2428.000000";"2428.000000";"2.000000";"2.000000";"0.000000";
"2024-05-10 15:05:00";"2428.000000";"2428.000000";"2428.000000";"2428.000000";"8.000000";"8.000000";"0.000000";
"2024-05-10 15:12:00";"2429.100000";"2429.100000";"2429.100000";"2429.100000";"1.000000";"1.000000";"0.000000";
"2024-05-10 15:13:00";"2429.100000";"2429.100000";"2429.100000";"2429.100000";"1.000000";"1.000000";"0.000000";
"2024-05-10 15:59:00";"2436.050000";"2436.050000";"2436.050000";"2436.050000";"1.000000";"1.000000";"0.000000";
"2024-05-10 16:24:00";"2430.000000";"2430.000000";"2430.000000";"2430.000000";"60.000000";"60.000000";"0.000000";
"2024-05-10 17:07:00";"2420.000000";"2420.000000";"2420.000000";"2420.000000";"1.000000";"1.000000";"0.000000";
"2024-05-10 17:08:00";"2420.000000";"2420.000000";"2420.000000";"2420.000000";"1.000000";"1.000000";"0.000000";
"2024-05-10 17:10:00";"2420.000000";"2420.000000";"2420.000000";"2420.000000";"1.000000";"1.000000";"0.000000";
"2024-05-13 08:36:00";"2408.300000";"2408.300000";"2408.300000";"2408.300000";"1.000000";"1.000000";"0.000000";
"2024-05-13 09:01:00";"2408.000000";"2408.000000";"2408.000000";"2408.000000";"4.000000";"4.000000";"0.000000";
"2024-05-13 09:21:00";"2417.000000";"2417.000000";"2417.000000";"2417.000000";"5.000000";"5.000000";"0.000000";
"2024-05-13 09:46:00";"2412.100000";"2412.100000";"2411.000000";"2411.000000";"2.000000";"2.000000";"0.000000";
"2024-05-13 10:37:00";"2408.000000";"2408.000000";"2408.000000";"2408.000000";"5.000000";"5.000000";"0.000000";
"2024-05-13 10:41:00";"2408.050000";"2408.050000";"2408.000000";"2408.000000";"3.000000";"3.000000";"0.000000";
